ID,2010,2011,2012,2013,2014
010010-99999,0.5707202993451864,0.8655767902371665,0.2619675574746148,-0.13856332703213245,1.80375503435205
010014-99999,7.074898034853541,8.874159820761763,-2.9260510510510502,-1.1627306273062714,-36.979935794542456
010015-99999,3.776726080721164,-4.979994979919681,,,
010020-99999,-11.022892181911098,-5.853445850914223,-3.7876134354743707,-195.6029001334756,-5.206162866449504
